time,actual_roll,actual_pitch,actual_yaw,estimated_roll,estimated_pitch,estimated_yaw,reference_roll,reference_pitch,reference_yawrate,m1,m2,m3,m4,l1,l2,l3,l4
52.127000,-0.293336,27.943792,-0.033783,-1.081796,18.865443,0.002152,0.000000,17.000000,0.000000,49.825284,44.841688,40.172427,45.160601,32653.000000,29387.000000,26327.000000,29596.000000
52.176000,-0.165293,27.229946,-0.033732,-0.881228,16.730855,-0.001625,0.000000,17.000000,0.000000,41.669337,42.461280,48.325322,47.544060,27308.000000,27827.000000,31670.000000,31158.000000
52.226000,-0.353346,26.347153,-0.033826,1.854327,18.204142,-0.009730,0.000000,16.000000,0.000000,44.701305,43.894102,45.287251,46.117342,29295.000000,28766.000000,29679.000000,30223.000000
52.276000,-0.362704,25.490837,-0.033952,-2.278202,17.158116,-0.002006,0.000000,16.000000,0.000000,49.472801,45.578698,40.518807,44.431220,32422.000000,29870.000000,26554.000000,29118.000000
52.326000,-0.074310,25.023879,-0.033870,1.865418,17.517958,0.003416,0.000000,15.000000,0.000000,50.034333,43.776608,39.967956,46.219577,32790.000000,28689.000000,26193.000000,30290.000000
52.376000,-0.121416,24.157512,-0.033870,-1.734404,17.953645,-0.001816,0.000000,15.000000,0.000000,39.577325,47.580682,50.426490,42.417029,25937.000000,31182.000000,33047.000000,27798.000000
52.426000,-0.112719,23.330246,-0.034071,0.632980,18.594222,-0.007481,0.000000,14.000000,0.000000,40.390631,44.121462,49.597925,45.888457,26470.000000,28915.000000,32504.000000,30073.000000
52.477000,-0.406562,22.364626,-0.034161,1.291641,14.790812,-0.003733,0.000000,14.000000,0.000000,46.494240,42.192721,43.498894,47.814145,30470.000000,27651.000000,28507.000000,31335.000000
52.526000,-0.183595,21.556343,-0.034054,-1.975934,17.135897,0.011913,0.000000,13.000000,0.000000,44.333562,48.982986,45.679408,41.004044,29054.000000,32101.000000,29936.000000,26872.000000
52.576000,-0.155655,20.540943,-0.034010,-2.410675,14.608973,-0.000583,0.000000,13.000000,0.000000,49.486534,39.333181,40.506600,50.672160,32431.000000,25777.000000,26546.000000,33208.000000
52.626000,0.057614,19.825409,-0.033855,2.626834,11.541289,0.004907,0.000000,12.000000,0.000000,47.096971,46.385901,42.905318,43.611810,30865.000000,30399.000000,28118.000000,28581.000000
52.677000,-0.272519,19.215769,-0.033998,-1.257746,12.345962,-0.005234,0.000000,12.000000,0.000000,43.016709,42.238499,46.976425,47.766842,28191.000000,27681.000000,30786.000000,31304.000000
52.726000,0.029173,18.446682,-0.033863,-2.006421,10.846760,-0.004230,0.000000,11.000000,0.000000,45.186542,42.648966,44.815747,47.347219,29613.000000,27950.000000,29370.000000,31029.000000
52.776000,0.100271,17.675015,-0.033827,-2.436208,13.570044,-0.001931,0.000000,11.000000,0.000000,42.491798,43.060960,47.512016,46.935225,27847.000000,28220.000000,31137.000000,30759.000000
52.826000,0.567462,17.008844,-0.033769,-0.768549,11.667794,0.008910,0.000000,10.000000,0.000000,46.723125,43.331044,43.280690,46.665141,30620.000000,28397.000000,28364.000000,30582.000000
52.877000,0.533354,16.140765,-0.033670,-0.068916,9.727571,0.000713,0.000000,10.000000,0.000000,44.530404,45.929656,45.465782,44.074159,29183.000000,30100.000000,29796.000000,28884.000000
52.926000,0.285340,15.382756,-0.033804,-0.952854,10.707335,-0.006553,0.000000,9.000000,0.000000,44.109255,42.798505,45.876249,47.215991,28907.000000,28048.000000,30065.000000,30943.000000
52.976000,-0.065262,14.677724,-0.034031,1.694949,7.951953,-0.000429,0.000000,9.000000,0.000000,46.013581,45.864042,43.982605,44.139773,30155.000000,30057.000000,28824.000000,28927.000000
53.026000,-0.234985,14.212841,-0.034153,1.117670,8.858030,0.004999,0.000000,8.000000,0.000000,48.581674,45.745022,41.419089,44.254215,31838.000000,29979.000000,27144.000000,29002.000000
53.076000,-0.006345,13.360782,-0.034031,2.255535,9.342523,0.003451,0.000000,8.000000,0.000000,39.140917,46.932174,50.869001,43.057908,25651.000000,30757.000000,33337.000000,28218.000000
53.126000,-0.022758,12.482272,-0.034038,0.660741,9.674532,-0.005343,0.000000,7.000000,0.000000,46.590372,45.082780,43.419547,44.907301,30533.000000,29545.000000,28455.000000,29430.000000
53.176000,0.285609,11.739285,-0.034039,0.718937,8.709148,0.004461,0.000000,7.000000,0.000000,47.760739,46.926070,42.255283,43.057908,31300.000000,30753.000000,27692.000000,28218.000000
53.227000,-0.134633,11.086188,-0.034252,0.030708,8.102998,-0.005006,0.000000,6.000000,0.000000,40.274662,43.790341,49.715419,46.219577,26394.000000,28698.000000,32581.000000,30290.000000
53.276000,0.053330,10.422839,-0.034137,1.305181,5.682356,-0.001459,0.000000,6.000000,0.000000,42.462806,43.643854,47.536431,46.356909,27828.000000,28602.000000,31153.000000,30380.000000
53.326000,0.472892,9.457738,-0.033909,-1.216669,8.569201,0.005113,0.000000,5.000000,0.000000,46.723125,44.756237,43.283742,45.235370,30620.000000,29331.000000,28366.000000,29645.000000
53.376000,0.158914,9.007154,-0.033980,1.892434,5.860585,-0.001559,0.000000,5.000000,0.000000,43.883421,42.133211,46.117342,47.866026,28759.000000,27612.000000,30223.000000,31369.000000
53.426000,0.151451,8.209782,-0.033984,-1.691286,3.942313,-0.002703,0.000000,4.000000,0.000000,39.157702,45.685512,50.841535,44.313725,25662.000000,29940.000000,33319.000000,29041.000000
53.476000,0.222519,8.048419,-0.033986,1.622976,5.464553,0.000795,0.000000,4.000000,0.000000,43.443961,41.551843,46.555276,48.448920,28471.000000,27231.000000,30510.000000,31751.000000
53.526000,0.102134,7.513752,-0.034096,2.484993,6.992015,-0.010214,0.000000,3.000000,0.000000,35.608453,47.277028,54.380102,42.734417,23336.000000,30983.000000,35638.000000,28006.000000
53.576000,-0.000682,6.987997,-0.034151,-0.084523,3.877753,0.000994,0.000000,3.000000,0.000000,44.481575,48.824292,45.516136,41.177996,29151.000000,31997.000000,29829.000000,26986.000000
53.626000,-0.310199,6.362543,-0.034192,-1.007765,5.409856,-0.001995,0.000000,2.000000,0.000000,47.838560,42.862593,42.160678,47.138170,31351.000000,28090.000000,27630.000000,30892.000000
53.676000,-0.514787,5.473023,-0.034243,-0.652006,1.658181,-0.001054,0.000000,2.000000,0.000000,49.246967,38.913558,40.750744,51.088731,32274.000000,25502.000000,26706.000000,33481.000000
53.726000,-0.507519,4.624451,-0.034202,0.240654,5.504791,0.002082,0.000000,1.000000,0.000000,51.184863,43.129625,38.822004,46.863508,33544.000000,28265.000000,25442.000000,30712.000000
53.777000,-0.402707,3.723414,-0.034228,0.321021,0.961293,-0.002269,0.000000,1.000000,0.000000,43.222705,46.878767,46.779583,43.120470,28326.000000,30722.000000,30657.000000,28259.000000
53.826000,-0.115396,3.320794,-0.034183,2.006752,3.375900,0.009070,0.000000,0.000000,0.000000,43.750668,47.565423,46.254673,42.429236,28672.000000,31172.000000,30313.000000,27806.000000
53.876000,-0.133649,2.496169,-0.034134,0.552054,0.170666,0.005598,0.000000,0.000000,0.000000,44.054322,45.673304,45.947967,44.324407,28871.000000,29932.000000,30112.000000,29048.000000
53.926000,0.349325,2.016096,-0.034009,0.513058,2.122794,0.004735,1.000000,1.000000,0.000000,51.378653,44.109255,38.625162,45.886931,33671.000000,28907.000000,25313.000000,30072.000000
53.976000,0.624054,2.068776,-0.033982,1.388930,1.872494,-0.003759,1.000000,1.000000,0.000000,50.431067,44.885939,39.568170,45.114824,33050.000000,29416.000000,25931.000000,29566.000000
54.026000,1.269464,2.401852,-0.034194,0.289925,0.295793,-0.003317,2.000000,2.000000,0.000000,46.803998,38.564126,43.183032,51.448844,30673.000000,25273.000000,28300.000000,33717.000000
54.076000,1.888491,2.331854,-0.034063,-0.055310,2.207355,-0.002523,2.000000,2.000000,0.000000,43.520256,44.946975,46.474403,45.058366,28521.000000,29456.000000,30457.000000,29529.000000
54.127000,2.432910,2.558114,-0.034049,1.896348,2.763400,-0.003462,3.000000,3.000000,0.000000,45.650416,46.598001,44.347295,43.404288,29917.000000,30538.000000,29063.000000,28445.000000
54.176000,2.742571,2.706497,-0.034062,1.933254,1.195810,-0.000829,3.000000,3.000000,0.000000,42.511635,47.193103,47.489128,42.807660,27860.000000,30928.000000,31122.000000,28054.000000
54.226000,3.621022,3.158676,-0.034311,1.249129,1.425312,-0.005737,4.000000,4.000000,0.000000,43.984131,43.421073,46.002899,46.591897,28825.000000,28456.000000,30148.000000,30534.000000
54.276000,4.145283,3.908383,-0.034484,3.404506,2.598833,-0.005521,4.000000,4.000000,0.000000,47.782101,45.775540,42.215610,44.228275,31314.000000,29999.000000,27666.000000,28985.000000
54.326000,5.193038,4.857461,-0.035108,5.064168,0.582873,-0.027998,5.000000,5.000000,0.000000,47.496757,47.734798,42.464332,42.304112,31127.000000,31283.000000,27829.000000,27724.000000
54.376000,5.996939,5.411412,-0.035461,3.426313,3.729465,-0.003848,5.000000,5.000000,0.000000,47.319753,46.926070,42.676432,43.077745,31011.000000,30753.000000,27968.000000,28231.000000
54.425000,6.727234,5.682641,-0.035530,6.526395,4.661585,-0.002530,6.000000,6.000000,0.000000,41.074235,47.476921,48.926528,42.522316,26918.000000,31114.000000,32064.000000,27867.000000
54.476000,7.117955,6.519209,-0.035885,4.379237,5.075903,-0.004600,6.000000,6.000000,0.000000,43.593500,42.909895,46.384375,47.112230,28569.000000,28121.000000,30398.000000,30875.000000
54.525000,7.806576,7.356165,-0.036278,5.211619,6.976360,-0.008631,7.000000,7.000000,0.000000,38.754864,50.928511,51.221485,39.093614,25398.000000,33376.000000,33568.000000,25620.000000
54.576000,8.552919,8.427735,-0.036792,6.406613,4.237325,-0.011818,7.000000,7.000000,0.000000,48.731212,44.538033,41.251240,45.479515,31936.000000,29188.000000,27034.000000,29805.000000
54.625000,9.232475,8.994804,-0.037027,5.208767,7.518211,-0.012146,8.000000,8.000000,0.000000,43.408865,43.042649,46.581216,46.968795,28448.000000,28208.000000,30527.000000,30781.000000
54.675000,9.546732,9.747513,-0.037230,4.829750,6.064689,-0.004340,8.000000,8.000000,0.000000,50.400549,41.377890,39.595636,48.624399,33030.000000,27117.000000,25949.000000,31866.000000
54.725000,10.380073,10.023800,-0.037400,6.972867,6.467970,-0.006842,9.000000,9.000000,0.000000,41.222248,47.592889,48.766308,42.418555,27015.000000,31190.000000,31959.000000,27799.000000
54.775000,11.037416,10.961148,-0.037867,9.084670,5.696837,-0.006065,9.000000,9.000000,0.000000,48.395514,41.525902,41.588464,48.488594,31716.000000,27214.000000,27255.000000,31777.000000
54.825000,11.733577,11.476815,-0.038101,7.741086,9.576508,-0.007652,10.000000,10.000000,0.000000,44.185550,50.353246,45.809110,39.650568,28957.000000,32999.000000,30021.000000,25985.000000
54.876000,12.416708,12.262562,-0.038376,10.836858,8.472575,-0.006663,10.000000,10.000000,0.000000,45.831998,49.770352,44.159609,40.236515,30036.000000,32617.000000,28940.000000,26369.000000
54.925000,12.902473,13.389200,-0.038597,9.990767,8.998364,-0.010436,11.000000,11.000000,0.000000,40.781262,49.330892,49.208820,40.679026,26726.000000,32329.000000,32249.000000,26659.000000
54.975000,13.745513,13.792227,-0.038911,7.836474,8.724912,-0.003530,11.000000,11.000000,0.000000,41.890593,46.073091,48.108644,43.927672,27453.000000,30194.000000,31528.000000,28788.000000
55.025000,14.498141,14.576208,-0.039373,11.681232,9.407678,-0.013360,12.000000,12.000000,0.000000,45.725185,48.598459,44.246586,41.429770,29966.000000,31849.000000,28997.000000,27151.000000
55.075000,14.956395,15.156117,-0.039471,8.758243,11.878267,-0.004000,12.000000,12.000000,0.000000,48.711376,38.124666,41.284810,51.879149,31923.000000,24985.000000,27056.000000,33999.000000
55.125000,15.969559,15.921521,-0.039962,9.840564,9.595831,-0.010133,13.000000,13.000000,0.000000,42.694743,53.081559,47.287709,36.935988,27980.000000,34787.000000,30990.000000,24206.000000
55.175000,16.995149,17.240383,-0.040735,12.764942,11.611888,-0.015569,13.000000,13.000000,0.000000,46.037995,47.598993,43.936828,42.426184,30171.000000,31194.000000,28794.000000,27804.000000
55.225000,17.558203,17.514904,-0.040924,11.471170,10.190128,-0.001398,14.000000,14.000000,0.000000,38.921187,46.681926,51.078050,43.317311,25507.000000,30593.000000,33474.000000,28388.000000
55.276000,18.294503,18.391883,-0.041503,11.371656,13.595027,-0.003350,14.000000,14.000000,0.000000,47.911803,43.540093,42.078279,46.469825,31399.000000,28534.000000,27576.000000,30454.000000
55.325000,18.617418,19.173209,-0.041605,10.729633,12.814242,0.001335,15.000000,15.000000,0.000000,44.719615,45.062943,45.276570,44.939345,29307.000000,29532.000000,29672.000000,29451.000000
55.375000,19.197905,19.706625,-0.041776,15.376762,12.901849,-0.000222,15.000000,15.000000,0.000000,43.466850,43.068589,46.530861,46.932174,28486.000000,28225.000000,30494.000000,30757.000000
55.425000,19.801276,20.662513,-0.042074,14.692722,12.997326,-0.006762,16.000000,16.000000,0.000000,41.716640,47.063401,48.278019,42.941939,27339.000000,30843.000000,31639.000000,28142.000000
55.475000,20.306436,21.458912,-0.042253,12.321694,12.612150,-0.003100,16.000000,16.000000,0.000000,40.598154,43.601129,49.398032,46.402686,26606.000000,28574.000000,32373.000000,30410.000000
55.525000,20.852550,22.518889,-0.042466,15.206809,15.155123,-0.000229,17.000000,17.000000,0.000000,42.589456,42.130159,47.409781,47.869078,27911.000000,27610.000000,31070.000000,31371.000000
55.575000,21.330103,23.544434,-0.042963,15.873254,14.716031,0.000613,17.000000,17.000000,0.000000,43.071641,46.282139,46.924544,43.720150,28227.000000,30331.000000,30752.000000,28652.000000
55.625000,21.570979,24.368160,-0.043078,16.315345,14.456430,-0.004689,18.000000,18.000000,0.000000,48.543526,42.491798,41.451133,47.515068,31813.000000,27847.000000,27165.000000,31139.000000
55.674000,22.417711,24.887313,-0.043356,17.217439,16.639978,-0.003607,18.000000,18.000000,0.000000,46.175326,44.080262,43.822385,45.920500,30261.000000,28888.000000,28719.000000,30094.000000
55.725000,23.302997,25.805247,-0.043903,15.321924,14.237392,-0.026558,19.000000,19.000000,0.000000,50.128939,44.441901,39.836728,45.592432,32852.000000,29125.000000,26107.000000,29879.000000
55.774000,24.159873,26.594193,-0.044462,17.581982,17.494257,-0.007611,19.000000,19.000000,0.000000,46.915389,44.179446,43.082322,45.822843,30746.000000,28953.000000,28234.000000,30030.000000
55.824000,24.748904,27.380655,-0.044737,18.162439,19.412006,-0.009632,20.000000,20.000000,0.000000,47.080186,48.070497,42.905318,41.945525,30854.000000,31503.000000,28118.000000,27489.000000
55.876000,24.885356,28.230596,-0.044896,20.346155,18.384885,0.001860,20.000000,20.000000,0.000000,47.591363,46.225681,42.406348,43.775082,31189.000000,30294.000000,27791.000000,28688.000000
55.925000,25.257229,29.034808,-0.045056,16.194845,17.851573,-0.008575,21.000000,21.000000,0.000000,41.234455,47.539483,48.761730,42.464332,27023.000000,31155.000000,31956.000000,27829.000000
55.976000,26.063507,29.702492,-0.045636,21.414026,19.245790,-0.003207,21.000000,21.000000,0.000000,38.594644,45.043107,51.406119,44.954604,25293.000000,29519.000000,33689.000000,29461.000000
56.025000,26.811739,30.850842,-0.046284,20.519531,17.521127,-0.013246,22.000000,22.000000,0.000000,45.059892,44.731823,44.910353,45.296407,29530.000000,29315.000000,29432.000000,29685.000000
56.075000,27.041502,31.681863,-0.046444,21.932753,19.771505,-0.004842,22.000000,22.000000,0.000000,45.604639,42.928206,44.383917,47.084764,29887.000000,28133.000000,29087.000000,30857.000000
56.125000,27.543558,32.296620,-0.046559,19.657330,21.589161,-0.004405,23.000000,23.000000,0.000000,45.070573,47.946899,44.924086,42.058442,29537.000000,31422.000000,29441.000000,27563.000000
56.175000,28.234958,33.483624,-0.047068,23.880741,18.957779,-0.015083,23.000000,23.000000,0.000000,49.810025,41.161212,40.167849,48.860914,32643.000000,26975.000000,26324.000000,32021.000000
56.225000,28.762376,34.955852,-0.047539,21.355367,22.425001,-0.026097,24.000000,24.000000,0.000000,43.538567,43.179980,46.443885,46.836042,28533.000000,28298.000000,30437.000000,30694.000000
56.275000,29.408960,35.754232,-0.048135,24.045376,19.428621,-0.007163,24.000000,24.000000,0.000000,34.004730,45.084306,55.996033,44.913405,22285.000000,29546.000000,36697.000000,29434.000000
56.325000,29.731591,36.823032,-0.048561,23.101311,21.346433,0.002323,25.000000,25.000000,0.000000,46.825360,39.244678,43.176928,50.751507,30687.000000,25719.000000,28296.000000,33260.000000
56.375000,29.968519,37.491815,-0.048690,24.549381,23.672325,0.000134,25.000000,25.000000,0.000000,41.852445,49.779507,48.142214,40.224308,27428.000000,32623.000000,31550.000000,26361.000000
56.426000,30.015467,38.156821,-0.048651,20.366640,20.769745,-0.002624,26.000000,26.000000,0.000000,43.700313,49.378195,46.297398,40.624094,28639.000000,32360.000000,30341.000000,26623.000000
56.475000,31.096129,39.630831,-0.049741,25.574615,25.446400,-0.016886,26.000000,26.000000,0.000000,53.051041,38.822004,36.943618,51.183337,34767.000000,25442.000000,24211.000000,33543.000000
56.525000,31.786533,40.022435,-0.049869,25.271883,23.071761,-0.006124,27.000000,27.000000,0.000000,45.900664,41.905852,44.089418,48.102541,30081.000000,27463.000000,28894.000000,31524.000000
56.575000,32.118455,40.733747,-0.049939,25.741875,21.091550,-0.002081,27.000000,27.000000,0.000000,43.256275,44.876783,46.741436,45.125505,28348.000000,29410.000000,30632.000000,29573.000000
56.625000,32.548776,42.064114,-0.050213,29.097675,25.824000,-0.008537,28.000000,28.000000,0.000000,41.968414,43.424125,48.032349,46.573587,27504.000000,28458.000000,31478.000000,30522.000000
56.676000,33.180312,42.978102,-0.050648,24.724395,24.484723,-0.012132,28.000000,28.000000,0.000000,45.600061,49.921416,44.397650,40.080873,29884.000000,32716.000000,29096.000000,26267.000000
56.725000,33.766984,44.215051,-0.051164,28.698636,26.487537,-0.002508,29.000000,29.000000,0.000000,39.670405,49.298848,50.328832,40.700389,25998.000000,32308.000000,32983.000000,26673.000000
56.775000,34.033294,45.068605,-0.051404,27.530158,27.295399,-0.002906,29.000000,29.000000,0.000000,48.229191,48.349737,41.771572,41.649500,31607.000000,31686.000000,27375.000000,27295.000000
56.825000,33.905487,46.027635,-0.051289,28.662767,26.752246,-0.003802,30.000000,30.000000,0.000000,46.404211,39.948119,43.596551,50.049592,30411.000000,26180.000000,28571.000000,32800.000000
56.875000,34.560331,46.922476,-0.051647,28.201301,25.483757,-0.001530,30.000000,30.000000,0.000000,43.292897,50.037385,46.695659,39.974060,28372.000000,32792.000000,30602.000000,26197.000000
56.925000,34.699076,47.808076,-0.051774,30.259915,28.536813,0.003377,29.000000,29.000000,0.000000,45.363546,52.112612,44.634165,37.889677,29729.000000,34152.000000,29251.000000,24831.000000
56.975000,34.358861,48.453446,-0.051577,29.660952,28.128729,-0.002413,29.000000,29.000000,0.000000,42.861067,48.461128,47.135119,41.542687,28089.000000,31759.000000,30890.000000,27225.000000
57.025000,34.162449,48.582934,-0.051641,30.306450,28.713358,-0.004675,28.000000,28.000000,0.000000,41.644923,48.145266,48.354314,41.855497,27292.000000,31552.000000,31689.000000,27430.000000
57.075000,33.523017,48.862052,-0.051567,28.602684,27.477088,0.003345,28.000000,28.000000,0.000000,40.682078,43.530938,49.324788,46.463722,26661.000000,28528.000000,32325.000000,30450.000000
57.125000,33.510929,48.796314,-0.051700,30.216360,29.359186,-0.005573,27.000000,27.000000,0.000000,42.310216,42.334630,47.682918,47.672236,27728.000000,27744.000000,31249.000000,31242.000000
57.174000,32.445897,48.261401,-0.052025,29.834585,29.770836,-0.008982,27.000000,27.000000,0.000000,41.831083,50.661479,48.166629,39.340810,27414.000000,33201.000000,31566.000000,25782.000000
57.224000,31.820097,47.390844,-0.052268,24.816894,29.089711,-0.009729,26.000000,26.000000,0.000000,47.412833,39.743648,42.581827,50.261692,31072.000000,26046.000000,27906.000000,32939.000000
57.274000,31.876313,46.411899,-0.052343,27.777368,26.605859,0.007551,26.000000,26.000000,0.000000,40.296025,51.470207,49.700160,38.533608,26408.000000,33731.000000,32571.000000,25253.000000
57.324000,31.238398,45.693768,-0.052708,26.841392,25.138123,-0.007160,25.000000,25.000000,0.000000,47.176318,45.114824,42.796979,44.911879,30917.000000,29566.000000,28047.000000,29433.000000
57.375000,30.763091,44.690261,-0.053045,24.797203,25.508289,-0.016187,25.000000,25.000000,0.000000,52.149233,44.412909,37.851530,45.584802,34176.000000,29106.000000,24806.000000,29874.000000
57.423000,29.867524,43.530767,-0.053982,23.468075,28.695184,-0.018938,24.000000,24.000000,0.000000,41.309224,43.147936,48.650340,46.890974,27072.000000,28277.000000,31883.000000,30730.000000
57.473000,29.807382,42.573629,-0.054170,24.132259,24.982127,0.002901,24.000000,24.000000,0.000000,44.000916,46.764324,46.002899,43.230335,28836.000000,30647.000000,30148.000000,28331.000000
57.523000,29.383085,41.662082,-0.054457,21.853868,25.761078,-0.008177,23.000000,23.000000,0.000000,36.780346,44.895094,53.191424,45.133135,24104.000000,29422.000000,34859.000000,29578.000000
57.573000,29.198967,40.712905,-0.054725,20.932198,25.479712,-0.007135,23.000000,23.000000,0.000000,43.245594,43.228809,46.727703,46.797894,28341.000000,28330.000000,30623.000000,30669.000000
57.623000,28.522200,39.419833,-0.055237,23.965188,22.537017,-0.020014,22.000000,22.000000,0.000000,38.815900,49.057755,51.155871,40.970474,25438.000000,32150.000000,33525.000000,26850.000000
57.672000,28.295851,38.544418,-0.055369,21.445587,22.276875,0.000675,22.000000,22.000000,0.000000,42.511635,45.087358,47.492180,44.907301,27860.000000,29548.000000,31124.000000,29430.000000
57.722000,28.534372,37.275499,-0.055084,22.390266,22.660034,0.012647,21.000000,21.000000,0.000000,49.025711,47.420462,40.987259,42.565042,32129.000000,31077.000000,26861.000000,27895.000000
57.772000,27.863402,36.608858,-0.055420,23.667564,21.860656,-0.001735,21.000000,21.000000,0.000000,42.052338,42.529946,47.934691,47.481498,27559.000000,27872.000000,31414.000000,31117.000000
57.822000,27.548982,35.832751,-0.055606,22.235661,22.855195,-0.012462,20.000000,20.000000,0.000000,42.441444,48.082704,47.544060,41.931792,27814.000000,31511.000000,31158.000000,27480.000000
57.872000,26.826368,34.870571,-0.056083,17.342463,22.660119,-0.001615,20.000000,20.000000,0.000000,44.403754,46.445411,45.584802,43.564508,29100.000000,30438.000000,29874.000000,28550.000000
57.922000,26.735143,33.778919,-0.056134,20.777961,22.004139,-0.007413,19.000000,19.000000,0.000000,42.128634,51.915770,47.864500,38.091096,27609.000000,34023.000000,31368.000000,24963.000000
57.972000,25.947845,32.873190,-0.056631,19.880545,19.296446,-0.003565,19.000000,19.000000,0.000000,49.164569,42.517739,40.828565,47.489128,32220.000000,27864.000000,26757.000000,31122.000000
58.023000,25.712603,32.098568,-0.056760,20.079305,21.141478,-0.004501,18.000000,18.000000,0.000000,45.297932,45.505455,44.698253,44.496834,29686.000000,29822.000000,29293.000000,29161.000000
58.072000,25.149950,31.208091,-0.057149,19.488919,21.221740,0.002351,18.000000,18.000000,0.000000,42.270542,48.995193,47.725643,41.010147,27702.000000,32109.000000,31277.000000,26876.000000
58.122000,24.425146,30.372849,-0.057535,20.242446,17.641493,-0.016021,17.000000,17.000000,0.000000,40.852979,43.529412,49.132525,46.485084,26773.000000,28527.000000,32199.000000,30464.000000
58.173000,23.998926,29.462734,-0.057868,17.994681,18.436333,-0.006159,17.000000,17.000000,0.000000,50.395972,42.740520,39.607843,47.255665,33027.000000,28010.000000,25957.000000,30969.000000
58.222000,23.698423,28.771975,-0.058104,18.026971,16.679509,0.000430,16.000000,16.000000,0.000000,41.219196,49.353780,48.778515,40.648508,27013.000000,32344.000000,31967.000000,26639.000000
58.272000,23.064955,27.823483,-0.058408,14.178055,15.685837,-0.007077,16.000000,16.000000,0.000000,45.540551,44.492256,44.451057,45.516136,29845.000000,29158.000000,29131.000000,29829.000000
58.322000,22.185266,26.627128,-0.059415,17.308274,19.019899,-0.025314,15.000000,15.000000,0.000000,35.303273,45.860990,54.633402,44.202335,23136.000000,30055.000000,35804.000000,28968.000000
58.372000,21.745837,25.881292,-0.059689,16.429381,15.313812,-0.002797,15.000000,15.000000,0.000000,46.451514,43.326467,43.549248,46.674296,30442.000000,28394.000000,28540.000000,30588.000000
58.422000,21.198571,25.021398,-0.059997,15.798988,17.119124,-0.002865,14.000000,14.000000,0.000000,46.361486,49.138628,43.637751,40.862135,30383.000000,32203.000000,28598.000000,26779.000000
58.472000,20.391353,24.194085,-0.060600,15.114945,16.716808,-0.006237,14.000000,14.000000,0.000000,45.638209,46.979477,44.318303,43.064012,29909.000000,30788.000000,29044.000000,28222.000000
58.522000,19.758202,23.628657,-0.060888,13.059491,15.948866,-0.008277,13.000000,13.000000,0.000000,42.760357,48.372625,47.215991,41.651026,28023.000000,31701.000000,30943.000000,27296.000000
58.573000,19.463369,22.490356,-0.061026,15.083958,16.063237,-0.013603,13.000000,13.000000,0.000000,41.547265,44.516670,48.445869,45.490196,27228.000000,29174.000000,31749.000000,29812.000000
58.622000,18.553590,21.779301,-0.061408,14.122149,13.423944,-0.011496,12.000000,12.000000,0.000000,43.862058,47.925536,46.131075,42.081331,28745.000000,31408.000000,30232.000000,27578.000000
58.672000,17.672680,20.814323,-0.062026,15.812892,13.100306,-0.007925,12.000000,12.000000,0.000000,42.355993,46.019684,47.618830,44.003967,27758.000000,30159.000000,31207.000000,28838.000000
58.723000,16.795691,19.987311,-0.062477,10.870324,13.710367,-0.008106,11.000000,11.000000,0.000000,41.293965,48.514534,48.682383,41.507591,27062.000000,31794.000000,31904.000000,27202.000000
58.772000,16.621146,19.355580,-0.062591,14.085452,14.651666,-0.016167,11.000000,11.000000,0.000000,48.189517,43.424125,41.809720,46.576638,31581.000000,28458.000000,27400.000000,30524.000000
58.822000,16.217588,18.433536,-0.062992,12.847908,13.643516,-0.003551,10.000000,10.000000,0.000000,44.556344,49.257649,45.444419,40.740063,29200.000000,32281.000000,29782.000000,26699.000000
58.872000,15.429756,17.367531,-0.063515,11.821995,13.102237,-0.007451,10.000000,10.000000,0.000000,39.861143,43.411917,50.127413,46.599527,26123.000000,28450.000000,32851.000000,30539.000000
58.922000,14.900486,16.433341,-0.063915,11.313650,13.480836,-0.004872,9.000000,9.000000,0.000000,45.920500,46.303502,44.057374,43.720150,30094.000000,30345.000000,28873.000000,28652.000000
58.972000,14.540272,15.691517,-0.064081,12.078785,13.106558,-0.003995,9.000000,9.000000,0.000000,45.807584,45.181964,44.180972,44.831006,30020.000000,29610.000000,28954.000000,29380.000000
59.022000,13.707773,14.828457,-0.064465,9.437083,8.897929,-0.015808,8.000000,8.000000,0.000000,44.391547,44.127565,45.597009,45.882353,29092.000000,28919.000000,29882.000000,30069.000000
59.074000,13.267619,13.863708,-0.064794,8.644135,9.519425,-0.001696,8.000000,8.000000,0.000000,47.255665,43.294423,42.731365,46.717021,30120.000000,27996.000000,28860.000000,30987.000000
59.123000,12.393641,13.085854,-0.065254,8.416931,9.368369,-0.010200,7.000000,7.000000,0.000000,42.926680,44.286259,47.048142,45.737392,28132.000000,29023.000000,30833.000000,29974.000000
59.173000,11.826643,12.381321,-0.065562,9.553907,9.369361,-0.000199,7.000000,7.000000,0.000000,45.857939,46.874189,44.135195,43.131151,30053.000000,30719.000000,28924.000000,28266.000000
59.223000,11.145067,11.363458,-0.065945,10.706905,9.892072,-0.008553,6.000000,6.000000,0.000000,42.726787,45.525292,47.258717,44.489204,28001.000000,29835.000000,30971.000000,29156.000000
59.274000,10.153288,10.704685,-0.066426,7.174785,6.377665,-0.001674,6.000000,6.000000,0.000000,45.243000,44.817273,44.753185,45.186542,29650.000000,29371.000000,29329.000000,29613.000000
